10;Общежитие;ул. Коммунистическая, д. 69, г. Иркутск, Иркутская область, Российская Федерация, 664046;38:36:000021:8270;1973;1973;0;0;0;0;0;1;18,4;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;611,1;78,56;0;0;0;0;0;60;34
10;Общежитие;ул. Советская, д. 45, г. Иркутск, Иркутская область, Российская Федерация, 664047;38:36:000021:3491;1988;1988;0;0;0;0001-01;0001-01;1;4,2;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;0;0;0;1;0;60;34
10;Общежитие;ул. Советская, д. 45, г. Иркутск, Иркутская область, Российская Федерация, 664047;38:36:000021:3493;1988;1988;0;0;0;0001-01;0001-01;1;0;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;120,4;0;0;0;0;0;0;60;34
10;Общежитие;ул. Советская, д. 45, г. Иркутск, Иркутская область, Российская Федерация, 664047;38:36:000021:3494;1988;1988;0;0;0;0001-01;0001-01;1;0;0;2;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;34
10;Общежитие;ул. Советская, д. 45, г. Иркутск, Иркутская область, Российская Федерация, 664047;38:36:000021:3492;1988;1988;0;0;0;0001-01;0001-01;1;0;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;12
10;Общежитие;ул. Балябина, д. 39, пом. 3, г. Чита, Забайкальский край, Российская Федерация, 672007;75:32:030763:855;1972;1972;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;13,7;13,6;0;0;0;103,3;1;1;46;34
11;Общежитие №1;190005, Санкт-Петербург, Измайловский проспект, 24/161, лит. А;78:32:0001718:4265;1935;1935;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;32;0;80;283;0;0;1;66;1
11;Общежитие №2;192289, Санкт-Петербург, Бухарестская улица, 142, корп 2, лит. А;78:13:0007443:3005;1982;1982;0;0;0;0001-01;0001-01;1;0;0;0;Блочная;Двухместное;Общедомовые;1;0;0;0;0;0;0;30,6;0;45,6;65,5;15,3;0;1;66;1
11;Общежитие №3;192289, Санкт-Петербург, Бухарестская улица, 138, лит. А;78:13:0007443:3031;1982;1982;0;0;0;0001-01;0001-01;1;495,8;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;17;0;34;63,23;36,6;0;0;66;1
12;Общежитие №1;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Свердлова, д.72;02:55:010146:1292;1968;1968;0;0;0;1968-08;1968-08;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;76,4;0;0;26,5;145;233,3;0;0;58;12
12;Общежитие №2;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Свердлова, д.51;02:55:010145:242;1972;1972;0;0;0;1972-08;1972-08;1;0;0;0;Блочная;Смешанное;Общедомовые;1;0;0;0;0;0;0;0;0;42,9;135,9;288,1;1;0;58;12
12;Общежитие №3;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Свердлова, д.55;02:55:010145:917;1974;1974;0;0;0;1974-08;1974-08;1;0;0;0;Блочная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;67,4;97,4;191,3;0;0;58;12
