1541;5;федеральное государственное бюджетное образовательное учреждение высшего образования «Алтайский государственный университет»;Здание общежития;656037, Алтайский край, г. Барнаул,  ул. Полярная, д. 34, корп. 1;22:63:040112:218;1973;1973;41;22-01/63-41/2004-8;22/363/001/2018-4489;0;0;0;1971-01;1973-01;1;0;0;0;0;0;0;162;0;0;0;0;0;1004,9;6,2;Новые;Новые;Новые;0;0;0;0;0;0;16,3;0;0;0;0;0;0;1;1;10;1245;0;33;0;845;0;33;0;0;0;0;0;0;0;0;0;1245;0;33;0;1;0;0;1644,2;1;0
1542;5;федеральное государственное бюджетное образовательное учреждение высшего образования «Алтайский государственный университет»;Здание общежития;656037, Алтайский край, г. Барнаул,  ул. 80 Гвардейской Дивизии, д. 2, корп. 3;22:63:040112:294;1973;1973;41;22-01/63-41/2004-24;22/363/005/2018-5594;0;0;0;1971-01;1973-01;1;0;0;0;0;0;0;163;0;0;0;0;0;991,7;6,08;Новые;Новые;Новые;0;0;0;0;0;0;16,8;0;0;0;0;0;0;1;1;10;1245;0;33;0;845;0;33;0;0;0;0;0;0;0;0;0;1245;0;33;0;1;0;0;1748,8;1;0
1543;5;федеральное государственное бюджетное образовательное учреждение высшего образования «Алтайский государственный университет»;Здание общежития студенческого;656031, Алтайский край, г. Барнаул,  ул. Крупской, д. 103;22:63:040435:85;1981;1981;41;22-01/63-41/2004-10;22/363/005/2018-5596;0;0;0;1979-01;1981-01;1;0;24,4;0;0;0;0;600;0;0;0;0;0;3571,3;6;Новые;Новые;Новые;0;0;0;1;0;0;11,2;0;0;24,4;0;0;0;1;1;10;1245;0;37;250;845;0;37;250;0;0;0;0;0;0;0;0;1245;0;287;0;1;0;0;3132,5;1;0
1756;5;федеральное государственное бюджетное образовательное учреждение высшего образования «Алтайский государственный университет»;Общежитие Алтайского государственного университета на земельном участке по адресу: г. Барнаул, ул. Червонная,5;656011, Алтайский край, г. Барнаул,  ул. Червонная, д. 5;22:63:040124:1216;2017;2018;41;22:63:040124:1216-22/001/2018-2;22/363/072/2019-473;487749;467172,6;20576,4;2015-04;2018-05;1;0;35,1;0;0;0;0;1000;0;0;0;30;0;7327,4;8,09;Новые;Новые;Новые;1;8;6;7;127;3;23,8;275,9;0;35,1;0;0;0;1;1;10;1245;0;37;850;845;0;37;850;0;0;0;0;0;0;0;0;1245;0;887;0;1;0;0;14221,7;1;467172,6
1805;5;федеральное государственное бюджетное образовательное учреждение высшего образования «Алтайский государственный университет»;Общежитие;656023, Алтайский край, г. Барнаул, ул. Эмилии Алексеевой, д.6;22:63:020314:37;1955;1955;41;22:63:020314:37-22/001/2019-4;22/001/2019-4;0;0;0;1953-01;1955-01;1;0;0;0;0;0;0;201;0;0;0;0;0;1901,4;9,5;Новые;Новые;Новые;0;0;0;0;0;0;23,7;0;0;0;0;0;0;1;1;10;613;0;22;0;450;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2855,8;1;0
1557;6;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский государственный университет&#34;";Общежитие №1;Россия, 675000, Дальневосточный ФО, Амурская область, Благовещенский, Город, Благовещенск, Институтская, д. 22;28:01:020403:172;1980;1980;41;28-01/01-14/2003-1124;28АА  666477;1662,5;1662,5;0;1979-05;1980-05;1;0;0;0;0;0;0;702;0;0;0;0;0;4214,9;6;Новые;Новые;Новые;0;0;0;1;0;0;9,95;46,1;40,3;0;46,8;0;13,1;0;1;9;1566,3;0;0;0;751,8;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2771,4;9;1662,5
1558;6;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский государственный университет&#34;";Общежитие;Россия, 675000, Дальневосточный ФО, Амурская область, Благовещенский, Город, Благовещенск, ул. Институтская, д. 26/2;28:01:020403:146;1995;0;41;28-01/01-14/2003-1130;28АА 650959;3515,66;0;3515,66;1992-05;1995-05;1;0;0;0;0;0;0;264;0;0;0;2;0;1585,6;6;Новые;Новые;Новые;1;0;1;1;1;1;11,7;0;18;53;0;18;18;0;1;9;1566,3;0;0;0;751,8;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1493,8;9;3515,66
1559;6;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский государственный университет&#34;";Общежитие;Россия, 675000, Дальневосточный ФО, Амурская область, Благовещенский, Город, Благовещенск, ул. Институтская, д. 26;28:01:020403:173;1991;1991;41;28-01/01-14/2003-1125;28АА  650958;1245,9;0;1245,9;1990-05;1991-05;1;0;0;0;0;0;0;554;0;0;0;0;0;3321,3;6;Новые;Новые;Новые;0;0;0;1;0;0;11,8;57,9;37,1;0;110,4;0;0;0;1;9;1566,3;0;0;0;751,8;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3186,1;9;1245,9
1560;6;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский государственный университет&#34;";Общежитие;Россия, 675000, Дальневосточный ФО, Амурская область, Благовещенский, Город, Благовещенск, ул. Институтская, д. 26/1;28:01:020403:145;2003;2,003;41;28-01/01-6/2003-2274;28АА  650960;17993,3;5000;12993,3;2000-05;2003-05;1;0;0;0;0;0;0;125;0;0;0;0;0;750,1;6;Новые;Новые;Новые;0;0;0;1;0;0;13,5;0;0;0;0;0;0;0;1;9;1566,3;0;0;0;751,8;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;1;0;0;939,3;9;17993,3
1561;6;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский государственный университет&#34;";Общежитие №3;Россия, 675000, Дальневосточный ФО, Амурская область, Благовещенский, Город, Благовещенск, ул. Калинина, 75;28:01:130153:216;1970;1970;41;28-01/01-4/2004-1552;28АА  619537;0;0;0;1969-05;1970-05;1;0;0;0;0;0;0;447;0;0;0;0;0;2684,4;6;Новые;Новые;Новые;0;0;0;1;0;0;12,01;0;54;0;0;0;37,2;0;1;9;1566,3;0;0;0;751,8;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2720,7;9;0
1544;7;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский гуманитарно-педагогический государственный университет&#34;";Общежитие №1;ул Орджоникидзе,д 4,г Комсомольск-на-Амуре,Хабаровский край;27:22:0031603:39;1980;1980;41;27-01/04-6/2002-1089;0;0;0;0;1980-01;1980-12;1;0;0;0;0;0;0;290;65;158;65;2;0;1666,3;6;Новые;Новые;Новые;1;0;0;1;0;0;7,4;167,2;44,8;0;0;75,6;36,1;0;1;0;1286,33;0;66,35;190,5;643,16;0;66,35;190,5;3500;0;0;0;9000;0;0;0;42500;0;0;0;1;0;482,6;1918,9;0;0
1545;7;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Амурский гуманитарно-педагогический государственный университет&#34;";Общежитие №2;ул Пионерская,д 18,г Комсомольск-на-Амуре,Хабаровский край;27:22:0031604:20;1972;1972;41;27-01/04-6/2002-1085;0;0;0;0;1972-01;1972-12;1;0;0;0;0;0;0;385;85;155;85;2;0;1878;6;Новые;Новые;Новые;1;0;0;1;0;0;11;102,2;26,8;56,91;56,8;56,2;58,6;0;1;0;1286,33;0;44,24;190,5;643,16;0;44,24;190,5;0;0;0;0;9000;0;0;0;42500;0;0;0;1;0;549,3;1813;0;0
1598;8;"федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Ангарский государственный технический университет&#34;";Общежитие;Российская Федерация,665835, Иркутская область, г. Ангарск, квартал 85а, д.14;38:26:0040803:1196;1972;1972;41;№ 38-01/01-42/2004-160;38 АД 719292;0;0;0;1972-10;1972-10;1;0;0;0;0;0;0;229;0;92;0;0;0;1808,2;8,2;Новые;Новые;Новые;0;0;0;0;0;0;15,73;0;38;0;38,4;91,5;0;1;0;0;0;659,31;26,86;0;0;329,66;26,86;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;69,1;1725,5;0;0
2034;9;"Федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Армавирский государственный педагогический университет&#34;";Общежитие;Карла Маркса ул., д. 49, Армавир г., Краснодарский край, Российская Федерация,  352900;23:38:0114016:43;1963;1963;41;23-23-37/042/2005-762;АА 799110;0;0;0;1963-12;1963-12;1;0;0;0;0;0;0;107;0;0;0;4;0;746,9;6,98;Новые;Новые;Новые;0;0;0;0;0;0;20,66;0;0;0;0;0;0;0;0;60;985;0;5;34;492;0;5;34;985;0;5;34;0;0;0;0;0;0;0;0;1;0;0;1464,6;6;0
