3029;3;2307;1;19;3;8818;0;0;0;7;0;0;0;1;0;0;0;0
3030;3;2307;1;19;3;8860;0;0;0;3;0;0;0;1;0;0;0;0
3032;3;2307;1;19;5;0;11;0;0;0;1;0;0;0;0;0;0;0
3047;3;2307;3;19;3;0;15;0;0;12;0;0;0;0;0;0;0;0
3048;3;2307;3;19;3;8398;2;0;0;9;0;0;0;0;0;0;0;0
3049;3;2307;3;19;3;8762;13;0;0;2;0;0;0;0;0;0;0;0
3050;3;2307;3;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
3052;3;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
3056;3;2307;5;19;3;0;42;0;0;86;0;0;0;0;1;0;0;6
3057;3;2307;5;19;3;8051;0;0;0;2;0;0;0;0;0;0;0;0
3058;3;2307;5;19;3;8112;0;0;0;0;0;0;0;0;0;0;0;0
3059;3;2307;5;19;3;8398;38;0;0;69;0;0;0;0;0;0;0;2
3060;3;2307;5;19;3;8496;0;0;0;0;0;0;0;0;0;0;0;1
3061;3;2307;5;19;3;8762;4;0;0;8;0;0;0;0;1;0;0;2
3062;3;2307;5;19;3;8804;0;0;0;1;0;0;0;0;0;0;0;0
3063;3;2307;5;19;3;8860;0;0;0;6;0;0;0;0;0;0;0;1
3065;3;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
3721;10000009;2307;1;19;3;0;22;0;0;1;0;0;0;0;0;0;0;0
3722;10000009;2307;1;19;3;8398;3;0;0;0;0;0;0;0;0;0;0;0
3723;10000009;2307;1;19;3;8762;19;0;0;0;0;0;0;0;0;0;0;0
3724;10000009;2307;1;19;3;8795;0;0;0;1;0;0;0;0;0;0;0;0
3726;10000009;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
3732;10000009;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
3736;10000009;2307;5;19;3;0;0;0;0;1;0;0;0;0;0;0;0;1
3737;10000009;2307;5;19;3;8031;0;0;0;0;0;0;0;0;0;0;0;0
3738;10000009;2307;5;19;3;8398;0;0;0;0;0;0;0;0;0;0;0;0
3739;10000009;2307;5;19;3;8762;0;0;0;0;0;0;0;0;0;0;0;1
3740;10000009;2307;5;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
3742;10000009;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
4290;10000010;2307;1;19;3;0;25;0;0;0;0;0;0;0;0;0;0;0
4291;10000010;2307;1;19;3;8398;13;0;0;0;0;0;0;0;0;0;0;0
4292;10000010;2307;1;19;3;8762;12;0;0;0;0;0;0;0;0;0;0;0
4294;10000010;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
4299;10000010;2307;5;19;3;0;4;0;0;44;0;0;0;0;0;0;0;0
4300;10000010;2307;5;19;3;8398;4;0;0;42;0;0;0;0;0;0;0;0
4301;10000010;2307;5;19;3;8762;0;0;0;1;0;0;0;0;0;0;0;0
4302;10000010;2307;5;19;3;8804;0;0;0;1;0;0;0;0;0;0;0;0
4304;10000010;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8211;5;2307;1;19;3;0;0;0;0;97;0;0;0;0;0;0;0;104
8212;5;2307;1;19;3;8156;0;0;0;93;0;0;0;0;0;0;0;103
8213;5;2307;1;19;3;8417;0;0;0;1;0;0;0;0;0;0;0;0
8214;5;2307;1;19;3;8704;0;0;0;1;0;0;0;0;0;0;0;0
8215;5;2307;1;19;3;8804;0;0;0;2;0;0;0;0;0;0;0;0
8216;5;2307;1;19;3;8860;0;0;0;0;0;0;0;0;0;0;0;1
8218;5;2307;1;19;5;0;1;0;0;0;0;0;0;0;0;0;0;0
8224;5;2307;3;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0
8226;5;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8231;5;2307;5;19;3;0;0;0;0;12;0;0;0;1;0;0;0;0
8232;5;2307;5;19;3;8031;0;0;0;1;0;0;0;0;0;0;0;0
8233;5;2307;5;19;3;8156;0;0;0;1;0;0;0;0;0;0;0;0
8234;5;2307;5;19;3;8398;0;0;0;1;0;0;0;0;0;0;0;0
8235;5;2307;5;19;3;8417;0;0;0;1;0;0;0;0;0;0;0;0
8236;5;2307;5;19;3;8762;0;0;0;1;0;0;0;0;0;0;0;0
8237;5;2307;5;19;3;8860;0;0;0;7;0;0;0;1;0;0;0;0
8239;5;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8866;6;2307;1;19;3;0;0;0;0;14;0;0;0;0;0;0;0;0
8867;6;2307;1;19;3;8156;0;0;0;13;0;0;0;0;0;0;0;0
8868;6;2307;1;19;3;8704;0;0;0;1;0;0;0;0;0;0;0;0
8870;6;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8875;6;2307;3;19;3;0;0;0;0;19;0;0;0;0;0;0;0;0
8876;6;2307;3;19;3;8156;0;0;0;19;0;0;0;0;0;0;0;0
8878;6;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8883;6;2307;5;19;3;0;0;0;0;10;0;0;0;0;0;0;0;0
8884;6;2307;5;19;3;8031;0;0;0;4;0;0;0;0;0;0;0;0
8885;6;2307;5;19;3;8860;0;0;0;6;0;0;0;0;0;0;0;0
8887;6;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
9498;7;2307;1;19;3;0;2;0;0;0;0;0;0;0;0;0;0;0
9499;7;2307;1;19;3;8398;1;0;0;0;0;0;0;0;0;0;0;0
9500;7;2307;1;19;3;8762;1;0;0;0;0;0;0;0;0;0;0;0
9502;7;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
9506;7;2307;5;19;3;0;5;0;0;2;0;0;0;0;0;0;0;0
9507;7;2307;5;19;3;8398;0;0;0;1;0;0;0;0;0;0;0;0
9508;7;2307;5;19;3;8762;5;0;0;0;0;0;0;0;0;0;0;0
9509;7;2307;5;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
9511;7;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
10188;9;2307;1;19;3;0;4;0;0;189;0;0;0;0;1;0;0;19
10189;9;2307;1;19;3;8051;2;0;0;2;0;0;0;0;0;0;0;0
10190;9;2307;1;19;3;8268;0;0;0;1;0;0;0;0;0;0;0;0
10191;9;2307;1;19;3;8398;1;0;0;0;0;0;0;0;1;0;0;0
10192;9;2307;1;19;3;8795;0;0;0;184;0;0;0;0;0;0;0;19
10193;9;2307;1;19;3;8804;1;0;0;0;0;0;0;0;0;0;0;0
10194;9;2307;1;19;3;8818;0;0;0;1;0;0;0;0;0;0;0;0
10195;9;2307;1;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
10197;9;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
10202;9;2307;3;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0
10204;9;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
10209;9;2307;5;19;3;0;7;0;0;29;0;0;0;0;1;0;0;7
10210;9;2307;5;19;3;8031;0;0;0;5;0;0;0;0;0;0;0;0
10211;9;2307;5;19;3;8051;1;0;0;8;0;0;0;0;0;0;0;3
10212;9;2307;5;19;3;8112;3;0;0;1;0;0;0;0;1;0;0;0
10213;9;2307;5;19;3;8276;0;0;0;0;0;0;0;0;0;0;0;1
10214;9;2307;5;19;3;8398;0;0;0;3;0;0;0;0;0;0;0;2
10215;9;2307;5;19;3;8804;3;0;0;7;0;0;0;0;0;0;0;1
10216;9;2307;5;19;3;8860;0;0;0;5;0;0;0;0;0;0;0;0
10218;9;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
13071;12;2307;1;19;3;0;0;0;0;175;0;0;0;12;1;0;0;19
13072;12;2307;1;19;3;8031;0;0;0;2;0;0;0;0;0;0;0;0
13073;12;2307;1;19;3;8051;0;0;0;1;0;0;0;0;0;0;0;0
13074;12;2307;1;19;3;8156;0;0;0;123;0;0;0;0;0;0;0;16
13075;12;2307;1;19;3;8275;0;0;0;0;0;0;0;0;0;0;0;0
13076;12;2307;1;19;3;8288;0;0;0;0;0;0;0;0;0;0;0;1
13077;12;2307;1;19;3;8398;0;0;0;0;0;0;0;0;1;0;0;0
13078;12;2307;1;19;3;8410;0;0;0;2;0;0;0;0;0;0;0;0
13079;12;2307;1;19;3;8417;0;0;0;4;0;0;0;2;0;0;0;0
13080;12;2307;1;19;3;8496;0;0;0;10;0;0;0;1;0;0;0;0
13081;12;2307;1;19;3;8504;0;0;0;1;0;0;0;0;0;0;0;0
13082;12;2307;1;19;3;8704;0;0;0;2;0;0;0;0;0;0;0;0
13083;12;2307;1;19;3;8760;0;0;0;0;0;0;0;0;0;0;0;1
13084;12;2307;1;19;3;8762;0;0;0;6;0;0;0;1;0;0;0;1
13085;12;2307;1;19;3;8795;0;0;0;0;0;0;0;1;0;0;0;0
13086;12;2307;1;19;3;8860;0;0;0;24;0;0;0;7;0;0;0;0
13088;12;2307;1;19;5;0;9;0;0;0;2;0;0;0;4;0;0;0
13101;12;2307;3;19;3;0;0;0;0;4;0;0;0;2;0;0;0;0
13102;12;2307;3;19;3;8156;0;0;0;0;0;0;0;0;0;0;0;0
13103;12;2307;3;19;3;8417;0;0;0;1;0;0;0;0;0;0;0;0
13104;12;2307;3;19;3;8860;0;0;0;3;0;0;0;2;0;0;0;0
13106;12;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
13111;12;2307;5;19;3;0;2;0;0;30;0;0;0;6;0;0;0;1
13112;12;2307;5;19;3;8031;0;0;0;2;0;0;0;0;0;0;0;0
13113;12;2307;5;19;3;8051;0;0;0;0;0;0;0;0;0;0;0;0
13114;12;2307;5;19;3;8112;0;0;0;1;0;0;0;0;0;0;0;0
13115;12;2307;5;19;3;8180;0;0;0;0;0;0;0;0;0;0;0;1
13116;12;2307;5;19;3;8268;0;0;0;1;0;0;0;0;0;0;0;0
13117;12;2307;5;19;3;8275;0;0;0;1;0;0;0;0;0;0;0;0
13118;12;2307;5;19;3;8398;1;0;0;0;0;0;0;0;0;0;0;0
13119;12;2307;5;19;3;8417;1;0;0;1;0;0;0;2;0;0;0;0
13120;12;2307;5;19;3;8496;0;0;0;0;0;0;0;1;0;0;0;0
13121;12;2307;5;19;3;8504;0;0;0;1;0;0;0;0;0;0;0;0
13122;12;2307;5;19;3;8762;0;0;0;5;0;0;0;2;0;0;0;0
13123;12;2307;5;19;3;8804;0;0;0;0;0;0;0;0;0;0;0;0
13124;12;2307;5;19;3;8860;0;0;0;18;0;0;0;1;0;0;0;0
13126;12;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
13866;10000037;2307;1;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0
13868;10000037;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
13873;10000037;2307;3;19;3;0;0;0;0;1;0;0;0;0;0;0;0;0
13874;10000037;2307;3;19;3;8762;0;0;0;1;0;0;0;0;0;0;0;0
13876;10000037;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
13881;10000037;2307;5;19;3;0;0;0;0;1;0;0;0;0;0;0;0;0
13882;10000037;2307;5;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
13884;10000037;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
14544;10000038;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
14549;10000038;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
14553;10000038;2307;5;19;3;0;0;0;0;1;0;0;0;0;0;0;0;0
14554;10000038;2307;5;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
14556;10000038;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
15194;10000039;2307;1;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0
15196;10000039;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
15201;10000039;2307;3;19;3;0;0;0;0;1;0;0;0;0;0;0;0;0
15202;10000039;2307;3;19;3;8398;0;0;0;1;0;0;0;0;0;0;0;0
15204;10000039;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
15209;10000039;2307;5;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0
15211;10000039;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
16048;14;2307;1;19;3;0;23;0;0;165;0;0;0;0;13;0;0;4
16049;14;2307;1;19;3;8156;0;0;0;2;0;0;0;0;0;0;0;1
16050;14;2307;1;19;3;8170;0;0;0;3;0;0;0;0;0;0;0;1
16051;14;2307;1;19;3;8398;7;0;0;5;0;0;0;0;9;0;0;0
16052;14;2307;1;19;3;8417;2;0;0;0;0;0;0;0;0;0;0;0
16053;14;2307;1;19;3;8504;0;0;0;1;0;0;0;0;0;0;0;0
16054;14;2307;1;19;3;8586;0;0;0;0;0;0;0;0;0;0;0;1
16055;14;2307;1;19;3;8686;0;0;0;0;0;0;0;0;0;0;0;1
16056;14;2307;1;19;3;8762;11;0;0;1;0;0;0;0;4;0;0;0
16057;14;2307;1;19;3;8792;0;0;0;0;0;0;0;0;0;0;0;0
16058;14;2307;1;19;3;8795;2;0;0;103;0;0;0;0;0;0;0;0
16059;14;2307;1;19;3;8804;0;0;0;1;0;0;0;0;0;0;0;0
16060;14;2307;1;19;3;8818;0;0;0;1;0;0;0;0;0;0;0;0
16061;14;2307;1;19;3;8860;1;0;0;48;0;0;0;0;0;0;0;0
16063;14;2307;1;19;5;0;3;0;0;0;0;0;0;0;1;0;0;0
16073;14;2307;3;19;3;0;0;0;0;7;0;0;0;0;2;0;0;8
16074;14;2307;3;19;3;8004;0;0;0;2;0;0;0;0;0;0;0;0
16075;14;2307;3;19;3;8120;0;0;0;1;0;0;0;0;0;0;0;0
16076;14;2307;3;19;3;8398;0;0;0;0;0;0;0;0;2;0;0;2
16077;14;2307;3;19;3;8762;0;0;0;1;0;0;0;0;0;0;0;0
16078;14;2307;3;19;3;8795;0;0;0;2;0;0;0;0;0;0;0;6
16079;14;2307;3;19;3;8818;0;0;0;1;0;0;0;0;0;0;0;0
16081;14;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
16086;14;2307;5;19;3;0;3;0;0;56;0;0;0;0;22;0;0;33
16087;14;2307;5;19;3;8031;0;0;0;3;0;0;0;0;0;0;0;0
16088;14;2307;5;19;3;8392;0;0;0;1;0;0;0;0;0;0;0;0
16089;14;2307;5;19;3;8398;3;0;0;6;0;0;0;0;20;0;0;18
16090;14;2307;5;19;3;8417;0;0;0;0;0;0;0;0;1;0;0;0
16091;14;2307;5;19;3;8762;0;0;0;3;0;0;0;0;0;0;0;0
16092;14;2307;5;19;3;8792;0;0;0;1;0;0;0;0;0;0;0;0
16093;14;2307;5;19;3;8795;0;0;0;4;0;0;0;0;0;0;0;1
16094;14;2307;5;19;3;8804;0;0;0;3;0;0;0;0;0;0;0;0
16095;14;2307;5;19;3;8818;0;0;0;0;0;0;0;0;0;0;0;1
16096;14;2307;5;19;3;8860;0;0;0;35;0;0;0;0;1;0;0;13
16098;14;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
17329;15;2307;1;19;3;0;100;0;0;176;7;0;0;13;24;0;0;30
17330;15;2307;1;19;3;8004;0;0;0;1;0;0;0;0;0;0;0;2
17331;15;2307;1;19;3;8012;0;0;0;1;0;0;0;0;0;0;0;0
17332;15;2307;1;19;3;8024;0;0;0;1;0;0;0;0;0;0;0;1
17333;15;2307;1;19;3;8031;0;0;0;3;0;0;0;3;0;0;0;0
17334;15;2307;1;19;3;8051;0;0;0;1;0;0;0;0;0;0;0;0
17335;15;2307;1;19;3;8156;0;0;0;15;0;0;0;0;0;0;0;4
17336;15;2307;1;19;3;8170;0;0;0;7;0;0;0;0;0;0;0;1
17337;15;2307;1;19;3;8178;0;0;0;3;0;0;0;0;0;0;0;0
17338;15;2307;1;19;3;8275;0;0;0;1;0;0;0;0;0;0;0;0
17339;15;2307;1;19;3;8288;0;0;0;1;0;0;0;0;0;0;0;0
17340;15;2307;1;19;3;8364;0;0;0;0;0;0;0;0;0;0;0;1
17341;15;2307;1;19;3;8368;0;0;0;0;0;0;0;0;0;0;0;1
17342;15;2307;1;19;3;8384;0;0;0;0;0;0;0;0;0;0;0;3
17343;15;2307;1;19;3;8398;35;0;0;19;4;0;0;1;8;0;0;1
17344;15;2307;1;19;3;8400;0;0;0;2;0;0;0;0;0;0;0;0
17345;15;2307;1;19;3;8417;11;0;0;2;1;0;0;0;2;0;0;2
17346;15;2307;1;19;3;8428;0;0;0;0;0;0;0;0;0;0;0;0
17347;15;2307;1;19;3;8566;0;0;0;1;0;0;0;0;0;0;0;0
17348;15;2307;1;19;3;8686;0;0;0;3;0;0;0;0;0;0;0;0
17349;15;2307;1;19;3;8704;0;0;0;2;0;0;0;0;0;0;0;1
17350;15;2307;1;19;3;8706;0;0;0;0;0;0;0;0;0;0;0;0
17351;15;2307;1;19;3;8760;0;0;0;0;0;0;0;0;0;0;0;1
17352;15;2307;1;19;3;8762;35;0;0;14;0;0;0;1;6;0;0;5
17353;15;2307;1;19;3;8795;4;0;0;35;0;0;0;4;1;0;0;3
17354;15;2307;1;19;3;8804;1;0;0;0;0;0;0;0;0;0;0;0
17355;15;2307;1;19;3;8818;0;0;0;8;0;0;0;0;0;0;0;0
17356;15;2307;1;19;3;8860;14;0;0;53;2;0;0;3;7;0;0;4
17357;15;2307;1;19;3;8887;0;0;0;3;0;0;0;1;0;0;0;0
17359;15;2307;1;19;5;0;20;0;0;0;0;0;0;0;3;0;0;0
17378;15;2307;3;19;3;0;1;0;0;7;0;0;0;0;1;0;0;6
17379;15;2307;3;19;3;8398;0;0;0;0;0;0;0;0;1;0;0;0
17380;15;2307;3;19;3;8404;0;0;0;0;0;0;0;0;0;0;0;1
17381;15;2307;3;19;3;8417;0;0;0;0;0;0;0;0;0;0;0;1
17382;15;2307;3;19;3;8704;0;0;0;0;0;0;0;0;0;0;0;0
17383;15;2307;3;19;3;8762;1;0;0;4;0;0;0;0;0;0;0;1
17384;15;2307;3;19;3;8795;0;0;0;0;0;0;0;0;0;0;0;3
17385;15;2307;3;19;3;8860;0;0;0;3;0;0;0;0;0;0;0;0
17387;15;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
17391;15;2307;5;19;3;0;6;0;0;67;0;0;0;2;5;0;0;29
17392;15;2307;5;19;3;8031;0;0;0;2;0;0;0;0;0;0;0;0
17393;15;2307;5;19;3;8051;0;0;0;0;0;0;0;0;0;0;0;0
17394;15;2307;5;19;3;8112;1;0;0;0;0;0;0;0;0;0;0;0
17395;15;2307;5;19;3;8268;0;0;0;1;0;0;0;0;0;0;0;0
17396;15;2307;5;19;3;8368;0;0;0;1;0;0;0;0;0;0;0;0
17397;15;2307;5;19;3;8398;2;0;0;7;0;0;0;0;4;0;0;23
17398;15;2307;5;19;3;8417;0;0;0;1;0;0;0;0;0;0;0;0
17399;15;2307;5;19;3;8704;0;0;0;1;0;0;0;0;0;0;0;0
17400;15;2307;5;19;3;8762;0;0;0;12;0;0;0;0;0;0;0;2
17401;15;2307;5;19;3;8792;0;0;0;2;0;0;0;0;0;0;0;0
17402;15;2307;5;19;3;8795;0;0;0;6;0;0;0;2;0;0;0;0
17403;15;2307;5;19;3;8804;0;0;0;1;0;0;0;0;0;0;0;0
17404;15;2307;5;19;3;8860;3;0;0;33;0;0;0;0;1;0;0;4
17406;15;2307;5;19;5;0;1;0;0;0;0;0;0;0;0;0;0;0
18102;10000046;2307;1;19;3;0;4;0;0;4;0;0;0;0;0;0;0;0
18103;10000046;2307;1;19;3;8398;1;0;0;1;0;0;0;0;0;0;0;0
18104;10000046;2307;1;19;3;8762;1;0;0;0;0;0;0;0;0;0;0;0
18105;10000046;2307;1;19;3;8860;2;0;0;3;0;0;0;0;0;0;0;0
18107;10000046;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
18111;10000046;2307;3;19;3;0;0;0;0;1;0;0;0;0;0;0;0;0
18112;10000046;2307;3;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
18114;10000046;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
18118;10000046;2307;5;19;3;0;0;0;0;6;0;0;0;0;0;0;0;0
18119;10000046;2307;5;19;3;8398;0;0;0;2;0;0;0;0;0;0;0;0
18120;10000046;2307;5;19;3;8860;0;0;0;4;0;0;0;0;0;0;0;0
18122;10000046;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
18946;10000047;2307;1;19;3;0;47;0;0;28;0;0;0;1;1;0;0;0
18947;10000047;2307;1;19;3;8031;0;0;0;1;0;0;0;0;0;0;0;0
18948;10000047;2307;1;19;3;8051;0;0;0;1;0;0;0;0;0;0;0;0
18949;10000047;2307;1;19;3;8356;0;0;0;14;0;0;0;0;0;0;0;0
18950;10000047;2307;1;19;3;8398;1;0;0;3;0;0;0;1;0;0;0;0
18951;10000047;2307;1;19;3;8417;45;0;0;0;0;0;0;0;1;0;0;0
18952;10000047;2307;1;19;3;8762;1;0;0;0;0;0;0;0;0;0;0;0
18953;10000047;2307;1;19;3;8795;0;0;0;1;0;0;0;0;0;0;0;0
18954;10000047;2307;1;19;3;8804;0;0;0;0;0;0;0;0;0;0;0;0
18955;10000047;2307;1;19;3;8860;0;0;0;8;0;0;0;0;0;0;0;0
18957;10000047;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
18961;10000047;2307;3;19;3;0;0;0;0;3;0;0;0;0;0;0;0;2
18962;10000047;2307;3;19;3;8031;0;0;0;2;0;0;0;0;0;0;0;0
18963;10000047;2307;3;19;3;8051;0;0;0;0;0;0;0;0;0;0;0;1
18964;10000047;2307;3;19;3;8417;0;0;0;0;0;0;0;0;0;0;0;1
18965;10000047;2307;3;19;3;8860;0;0;0;1;0;0;0;0;0;0;0;0
18967;10000047;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
18972;10000047;2307;5;19;3;0;2;0;0;21;0;0;0;0;1;0;0;86
18973;10000047;2307;5;19;3;8031;0;0;0;2;0;0;0;0;0;0;0;0
18974;10000047;2307;5;19;3;8398;2;0;0;7;0;0;0;0;1;0;0;82
18975;10000047;2307;5;19;3;8417;0;0;0;0;0;0;0;0;0;0;0;2
18976;10000047;2307;5;19;3;8762;0;0;0;3;0;0;0;0;0;0;0;0
18977;10000047;2307;5;19;3;8804;0;0;0;2;0;0;0;0;0;0;0;0
18978;10000047;2307;5;19;3;8860;0;0;0;7;0;0;0;0;0;0;0;2
18980;10000047;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
19631;10000048;2307;1;19;3;0;1;0;0;0;0;0;0;0;0;0;0;0
19632;10000048;2307;1;19;3;8398;1;0;0;0;0;0;0;0;0;0;0;0
19634;10000048;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
19639;10000048;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
19643;10000048;2307;5;19;3;0;0;0;0;4;0;0;0;0;0;0;0;0
19644;10000048;2307;5;19;3;8398;0;0;0;2;0;0;0;0;0;0;0;0
19645;10000048;2307;5;19;3;8860;0;0;0;2;0;0;0;0;0;0;0;0
19647;10000048;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
20359;10000049;2307;1;19;3;0;15;0;0;0;0;0;0;0;1;0;0;0
20360;10000049;2307;1;19;3;8051;1;0;0;0;0;0;0;0;0;0;0;0
20361;10000049;2307;1;19;3;8398;7;0;0;0;0;0;0;0;1;0;0;0
20362;10000049;2307;1;19;3;8762;7;0;0;0;0;0;0;0;0;0;0;0
20363;10000049;2307;1;19;3;8860;0;0;0;0;0;0;0;0;0;0;0;0
20365;10000049;2307;1;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
20370;10000049;2307;3;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
20374;10000049;2307;5;19;3;0;0;0;0;12;0;0;0;0;0;0;0;4
20375;10000049;2307;5;19;3;8398;0;0;0;1;0;0;0;0;0;0;0;0
20376;10000049;2307;5;19;3;8762;0;0;0;1;0;0;0;0;0;0;0;4
20377;10000049;2307;5;19;3;8860;0;0;0;10;0;0;0;0;0;0;0;0
20379;10000049;2307;5;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0
25985;17;2307;1;19;3;0;213;0;0;358;44;0;0;1010;57;0;0;87
25986;17;2307;1;19;3;8012;0;0;0;0;0;0;0;3;0;0;0;0
25987;17;2307;1;19;3;8024;0;0;0;2;0;0;0;4;0;0;0;0
25988;17;2307;1;19;3;8031;0;0;0;1;0;0;0;3;0;0;0;1
25989;17;2307;1;19;3;8051;0;0;0;0;0;0;0;1;0;0;0;0
25990;17;2307;1;19;3;8068;0;0;0;0;0;0;0;3;0;0;0;0
25991;17;2307;1;19;3;8076;0;0;0;0;0;0;0;12;0;0;0;0
25992;17;2307;1;19;3;8112;1;0;0;1;1;0;0;0;0;0;0;0
25993;17;2307;1;19;3;8120;0;0;0;3;0;0;0;5;0;0;0;0
25994;17;2307;1;19;3;8132;0;0;0;0;0;0;0;1;0;0;0;0
